id,user_id,img_name,emotion_categorical,valence,arousal,dominance,timestamp
929,16,/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/a49176b9-e4ab-403f-89e1-2fca6d95b826.jpg,Disgust,-2.0,2.0,-1.0,2024-12-29 13:56:51
930,16,/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/2afa4c03-ce52-4f83-a18d-80aaa86df8ef.jpg,Excitement,3.0,4.0,1.0,2024-12-29 13:56:52
931,16,/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/510159e5-ce2e-4e40-96eb-4841c3d60700.jpg,Fear,-2.0,3.0,-1.0,2024-12-29 13:56:54
932,16,/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/158e073b-9a49-4b2f-8958-6807730cc955.jpg,Amusement,3.0,2.0,1.0,2024-12-29 13:56:57
933,16,/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/67999207-8671-4e1e-945b-42b60c40256e.jpg,Sad,-2.0,1.0,-1.0,2024-12-29 13:57:01
934,16,/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/1a684059-5f99-44d2-a574-e8dc553c8b4f.jpg,Fear,-3.0,3.0,-2.0,2024-12-29 13:57:15
935,16,/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/1f8a1eaf-7f41-4bf1-b4b9-02dd63e9b466.jpg,Fear,-2.0,2.0,1.0,2024-12-29 13:57:26
936,16,/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/2ebee7c4-56c7-4364-8aa4-85a9c1c85801.jpg,Sad,-2.0,1.0,0.0,2024-12-29 13:57:35
937,16,/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/842a76ad-b14a-442b-86a4-69c9ecfe9802.jpg,Fear,1.0,3.0,2.0,2024-12-29 13:57:42
938,16,/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/28f40e42-68e0-4551-871c-71299bc754de.jpg,Anger,-2.0,4.0,-1.0,2024-12-29 13:57:45
939,16,/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/02e8f18b-be45-4cf0-8b30-8d562d9a91d9.jpg,Fear,-2.0,3.0,1.0,2024-12-29 13:57:48
940,16,/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/0c9651df-9e7a-4316-b0af-9bcc2d675a84.jpg,Fear,-3.0,4.0,3.0,2024-12-29 13:57:52
941,16,/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/b6cf0197-b876-499b-ba68-183308efe460.jpg,Awe,0.0,2.0,2.0,2024-12-29 13:58:12
942,16,/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/63e01de4-a5ea-4334-a32e-e8caa56c795b.jpg,Disgust,-3.0,3.0,-2.0,2024-12-29 13:58:15
943,16,/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/07d3e6a1-3d73-4d5c-a1bc-541a7e3f6e4f.jpg,Fear,-2.0,3.0,-1.0,2024-12-29 13:58:19
944,16,/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/57fbff6c-2867-4d39-9537-99278819c529.jpg,Sad,-2.0,2.0,-1.0,2024-12-29 13:58:25
945,16,/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/56b59107-add5-4b77-ac6b-6916125670ce.jpg,Anger,-1.0,3.0,3.0,2024-12-29 13:58:31
946,16,/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/e7f225b0-8083-4c0b-aae4-21bae34a79e4.jpg,Amusement,3.0,2.0,2.0,2024-12-29 13:58:38
947,16,/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/c87e36ca-9c1f-4aff-83d2-ff366282b726.jpg,Sad,-2.0,1.0,-1.0,2024-12-29 13:58:41
948,16,/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/78fae2f9-75e8-4d78-adc8-7ad73b76b8ce.jpg,Excitement,3.0,3.0,2.0,2024-12-29 13:58:45
949,16,/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/cf830fcf-9d1c-4f96-8e43-48a420595339.jpg,Contentment,3.0,1.0,2.0,2024-12-29 13:58:48
950,16,/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/1b163454-9221-4467-b014-1e026ddb89c1.jpg,Anger,-2.0,3.0,2.0,2024-12-29 13:58:54
951,16,/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/a1eeb530-28fb-4ee4-ad24-7668dee873df.jpg,Fear,-2.0,3.0,2.0,2024-12-29 13:59:15
952,16,/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/a3614f58-ae77-400c-8c60-9895a80ce115.jpg,Anger,-2.0,3.0,-1.0,2024-12-29 13:59:17
953,16,/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/14688855-1793-48b9-95ff-495ce64c901f.jpg,Contentment,2.0,1.0,2.0,2024-12-29 13:59:19
954,16,/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/13e5a33f-2e0d-4124-b10e-9abf6de80b60.jpg,Fear,-2.0,4.0,1.0,2024-12-29 13:59:24
955,16,/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/10859eba-21a6-41c0-bc06-58a9077a1dbf.jpg,Fear,-2.0,3.0,-1.0,2024-12-29 13:59:31
956,16,/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/4961cbd2-9c10-4c55-8a94-5d4cea932d53.jpg,Excitement,3.0,4.0,2.0,2024-12-29 13:59:37
957,16,/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/62a8d502-faa4-4784-83c3-b59c854162df.jpg,Amusement,4.0,3.0,2.0,2024-12-29 13:59:40
958,16,/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/30ea70a7-7b20-4f31-aecc-436fd9183df7.jpg,Disgust,-2.0,3.0,-1.0,2024-12-29 13:59:44
959,16,/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/185cbcab-c405-4cea-b405-5bcee2469d36.jpg,Awe,3.0,3.0,3.0,2024-12-29 13:59:51
960,16,/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/dccbc01e-e364-4d72-b572-93a85653229f.jpg,Excitement,3.0,4.0,1.0,2024-12-29 13:59:58
961,16,/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/7acd97cc-906b-42b4-a750-cbe7ed230b1e.jpg,Sad,-2.0,1.0,-1.0,2024-12-29 14:00:02
962,16,/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/0b002555-bcc6-418d-a4c7-275a10052215.jpg,Sad,1.0,1.0,1.0,2024-12-29 14:00:12
963,16,/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/d12555dd-0fc9-4153-a4af-48c375e4433d.jpg,Amusement,1.0,1.0,0.0,2024-12-29 14:00:21
964,16,/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/55200714-e304-404b-8bd9-9e4f1ee42544.jpg,Awe,0.0,2.0,1.0,2024-12-29 14:00:33
965,16,/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/43206d39-1452-4308-b6ef-88e9c2254e23.jpg,Contentment,3.0,2.0,1.0,2024-12-29 14:01:16
966,16,/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/03f0c373-a120-4b1a-8593-607e55968ca9.jpg,Anger,-2.0,4.0,3.0,2024-12-29 14:01:22
967,16,/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/d661567c-ee67-4a96-ab14-ff3860104b26.jpg,Amusement,3.0,2.0,1.0,2024-12-29 14:01:26
968,16,/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/25aca84d-7ebe-4369-be7e-4a83893d42b1.jpg,Disgust,-2.0,3.0,-1.0,2024-12-29 14:01:29
969,16,/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/83d1a0f7-3292-4775-a518-00d398380884.jpg,Contentment,3.0,2.0,1.0,2024-12-29 14:01:32
970,16,/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/28be79e2-a48b-4cc9-9b16-b57ce9a80b73.jpg,Disgust,-2.0,2.0,-1.0,2024-12-29 14:01:45
971,16,/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/58690606-42e0-422d-8038-a23b6a37b6bd.jpg,Sad,-3.0,1.0,0.0,2024-12-29 14:01:51
972,16,/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/0fb6314f-e094-4092-9f94-3b703aa483de.jpg,Sad,-2.0,3.0,-1.0,2024-12-29 14:01:56
973,16,/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/3008cd5a-e59e-48e1-bee0-629c5d1da0c2.jpg,Sad,-1.0,1.0,1.0,2024-12-29 14:02:14
974,16,/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/e94aea10-e1c2-440a-b312-cb0596b23be7.jpg,Amusement,3.0,2.0,2.0,2024-12-29 14:02:28
975,16,/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/1c444bac-815e-4015-a99b-e2fbb51e286b.jpg,Disgust,-2.0,-1.0,-1.0,2024-12-29 14:02:58
976,16,/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/0140a1cc-5006-4ebb-b35a-f644d24af6fb.jpg,Sad,-2.0,3.0,-1.0,2024-12-29 14:03:09
977,16,/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/5a3bc3cd-451b-41f3-94d3-3a0dbabbf4ed.jpg,Contentment,3.0,3.0,1.0,2024-12-29 14:03:29
978,16,/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/08395ad3-6687-4887-b907-b843742ba1f1.jpg,Excitement,2.0,3.0,1.0,2024-12-29 14:03:36
979,16,/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/ef9cf1e5-3070-4c2a-864c-8df314213f64.jpg,Amusement,3.0,2.0,1.0,2024-12-29 14:03:39
980,16,/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/2d896d2a-80bc-4c6d-9ae6-6efc8ba2f0ed.jpg,Amusement,3.0,4.0,2.0,2024-12-29 14:03:43
981,16,/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/1e814d14-4415-410b-a881-460546a29a4d.jpg,Sad,-3.0,1.0,-2.0,2024-12-29 14:03:47
982,16,/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/58f00965-cb81-4623-8c4e-aada6c5cdb88.jpg,Excitement,3.0,4.0,2.0,2024-12-29 14:03:49
983,16,/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/c87a6267-9fc7-4706-9815-2c972e09e74b.jpg,Fear,-2.0,3.0,1.0,2024-12-29 14:03:52
984,16,/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/70aab157-fe5a-4463-8566-fa64cadc25e9.jpg,Sad,-2.0,1.0,0.0,2024-12-29 14:03:55
985,16,/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/dd60358c-654b-48ed-9f4c-93dfd901e40b.jpg,Awe,3.0,2.0,1.0,2024-12-29 14:04:11
986,16,/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/247678e9-7134-425d-bf13-ab7784b8269d.jpg,Contentment,4.0,3.0,2.0,2024-12-29 14:04:16
987,16,/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/d7bc66b0-8fed-4eb8-a1a6-fa1bd361bdf1.jpg,Contentment,3.0,2.0,2.0,2024-12-29 14:04:23
988,16,/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/43e6dcde-854c-4e86-a26d-b2ab2b26d976.jpg,Awe,3.0,4.0,2.0,2024-12-29 14:04:30
989,16,/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/8c0ce6f7-a2d4-47cd-a30e-d49ebdf82ab2.jpg,Fear,-2.0,1.0,-1.0,2024-12-29 14:04:36
990,16,/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/87d35b08-82cf-455c-a23e-b97fc74aead5.jpg,Sad,3.0,2.0,1.0,2024-12-29 14:04:41
991,16,/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/00264a47-3562-4394-9f93-f5e80ff72b22.jpg,Anger,-1.0,3.0,-2.0,2024-12-29 14:04:47
992,16,/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/02c28248-ca9c-4109-be1e-8d577f152d64.jpg,Amusement,3.0,2.0,2.0,2024-12-29 14:04:51
993,16,/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/1b950388-698a-4bf7-96c7-986522be2f17.jpg,Amusement,3.0,2.0,1.0,2024-12-29 14:04:55
994,16,/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/6fe13378-a5b8-4313-b916-1fc2d9624691.jpg,Awe,2.0,3.0,1.0,2024-12-29 14:04:58
995,16,/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/95f4dd2d-f1fb-415d-ab65-297ba507810c.jpg,Fear,-1.0,2.0,-1.0,2024-12-29 14:05:01
996,16,/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/4b616d2b-6638-4e20-ae0d-7eb94b92d4a6.jpg,Sad,-2.0,1.0,-1.0,2024-12-29 14:05:05
997,16,/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/0c5ace92-828b-447c-a505-2eae619b1d5f.jpg,Excitement,3.0,4.0,2.0,2024-12-29 14:05:13
998,16,/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/b17bbd20-9805-4f12-be5a-5b1c1126b3bb.jpg,Amusement,3.0,2.0,1.0,2024-12-29 14:05:20
999,16,/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/032c76d1-0086-4860-81d6-7de53c327c00.jpg,Awe,2.0,3.0,1.0,2024-12-29 14:05:33
1000,16,/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/66d62bfb-a350-4060-a91f-0d04f2a39647.jpg,Sad,-2.0,1.0,-1.0,2024-12-29 14:05:34
1001,16,/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/2d402f81-0005-44c1-87e0-9e5127d95afc.jpg,Amusement,4.0,3.0,1.0,2024-12-29 14:05:35
1002,16,/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/6a42b1b9-d532-486c-854a-368f0fac6638.jpg,Awe,2.0,3.0,1.0,2024-12-29 14:05:37
1003,16,/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/00f50f7e-3b97-4cbc-bce2-0b9b18e25248.jpg,Excitement,3.0,4.0,2.0,2024-12-29 14:05:38
1004,16,/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/387bd685-6bec-412d-a5de-5ffbdd27df99.jpg,Disgust,-1.0,2.0,-1.0,2024-12-29 14:05:50
1005,16,/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/16f55163-47b4-4398-8f6d-c7f0bdb26704.jpg,Fear,-3.0,3.0,-2.0,2024-12-29 14:06:03
1006,16,/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/2e23dab3-1615-4c7b-a430-b07dc78313a7.jpg,Disgust,-2.0,3.0,1.0,2024-12-29 14:06:05
1007,16,/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/7573906a-f48b-4130-8e7d-f501ce048ea7.jpg,Contentment,3.0,1.0,2.0,2024-12-29 14:06:08
1008,16,/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/a50b3f7d-f31d-4f65-a9b6-6da276ee8487.jpg,Disgust,-3.0,3.0,-2.0,2024-12-29 14:06:12
1009,16,/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/1de015df-18ed-4c20-a027-03d62181df39.jpg,Contentment,3.0,1.0,2.0,2024-12-29 14:06:15
1010,16,/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/b3521a93-f0b7-43f3-abac-00c164a11c57.jpg,Awe,3.0,2.0,1.0,2024-12-29 14:06:19
1011,16,/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/86442cf8-ea12-4dd6-811c-b7af9d893445.jpg,Fear,-2.0,2.0,1.0,2024-12-29 14:06:36
1012,16,/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/180320b9-8b62-4b32-8ebb-cd8cee3896f2.jpg,Sad,-2.0,1.0,-1.0,2024-12-29 14:06:41
1013,16,/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/0762eab3-637d-4a97-9adc-4b08b10cae3d.jpg,Amusement,3.0,2.0,1.0,2024-12-29 14:06:53
1014,16,/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/00a62d12-daf7-48a0-b291-484902460515.jpg,Sad,-2.0,1.0,-1.0,2024-12-29 14:06:56
1015,16,/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/10ca7f38-dd7c-4087-b260-f20c02c93a65.jpg,Awe,4.0,3.0,2.0,2024-12-29 14:06:59
1016,16,/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/79e60b39-14d9-46e9-9ae3-d4ce680e4ffe.jpg,Disgust,-2.0,3.0,-1.0,2024-12-29 14:07:02
1017,16,/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/53b4a111-7d2d-437c-885e-5e61a0088590.jpg,Amusement,3.0,2.0,1.0,2024-12-29 14:07:05
1018,16,/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/11e1f243-bb94-418a-ac0d-cea37fc3cc9f.jpg,Contentment,3.0,1.0,2.0,2024-12-29 14:07:09
1019,16,/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/0e0f73ef-461f-4b36-8f8e-8077a1fcc1e6.jpg,Sad,-2.0,-1.0,2.0,2024-12-29 14:07:13
1020,16,/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/9c486bfd-c1fb-4d8e-9851-b1c7aa9d7660.jpg,Disgust,-2.0,1.0,-1.0,2024-12-29 14:07:18
1021,4,/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/e70f8e2f-ac06-4230-a2e0-5c9e2b24fac7.jpeg,Fear,-2.0,3.0,2.0,2024-12-30 03:02:03
1022,4,/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/401d6d4c-c11c-417d-8e1f-860ba372ead7.jpeg,Contentment,3.0,2.0,3.0,2024-12-30 03:02:19
1023,4,/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/6f77bb69-26de-4f6a-91e9-5930a538e7a9.jpeg,Disgust,-2.0,2.0,0.0,2024-12-30 03:02:28
1024,4,/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/55880393-4a11-4b1c-8f81-987c8334356d.jpeg,Awe,2.0,1.0,4.0,2024-12-30 03:02:50
1025,4,/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/2ffba1a7-fe32-48f9-9c39-6f404c34d92c.jpeg,Fear,-2.0,3.0,-1.0,2024-12-30 03:07:43
1026,4,/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/4374412c-361f-4870-8ef3-b9870b287237.jpeg,Fear,-2.0,3.0,1.0,2024-12-30 03:07:52
1027,4,/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/2ba73e2e-f75a-4083-82e7-875898663f07.jpeg,Anger,-1.0,3.0,3.0,2024-12-30 03:08:46
1028,4,/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/e1c0c0ad-7be6-4ec1-8309-44addabd1c30.jpeg,Contentment,3.0,3.0,3.0,2024-12-30 03:08:57
1029,4,/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/9f1a2879-d530-457b-a299-9e3d7de52636.jpeg,Amusement,4.0,3.0,3.0,2024-12-30 03:09:17
1030,4,/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/4aaffad4-3ca6-4219-a94d-f23f4a2b433c.jpeg,Fear,-3.0,3.0,-1.0,2024-12-30 03:09:29
1031,4,/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/2a0f25e4-677e-43de-aee6-86fa73821fa0.jpeg,Contentment,3.0,2.0,2.0,2024-12-30 03:09:40
1032,4,/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/b75e48a2-e485-4966-8c1a-a7e4dbef3c56.png,Sad,-2.0,1.0,-1.0,2024-12-30 03:11:16
1033,4,/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/f7659fdb-54b9-47b2-8266-84a0aab8f240.jpeg,Sad,-3.0,1.0,-1.0,2024-12-30 03:11:32
1034,4,/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/3a41510b-6e29-422a-912e-d63c6a630cfa.jpeg,Contentment,3.0,2.0,4.0,2024-12-30 03:11:56
1035,4,/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/a9531f04-971a-4c89-bed9-0aa2aba8dd0e.jpeg,Fear,-2.0,3.0,-2.0,2024-12-30 03:12:05
1036,4,/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/40461698-ef9d-4141-a64f-980fa5d92932.png,Contentment,3.0,2.0,2.0,2024-12-30 03:12:14
1037,4,/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/05f95ebf-79c7-4482-8028-03c4d86aa200.jpeg,Contentment,2.0,3.0,3.0,2024-12-30 03:12:26
1038,4,/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/3d9f71ed-2bba-4272-999e-f47fd3c11517.jpeg,Awe,0.0,0.0,4.0,2024-12-30 03:12:44
1039,4,/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/ac29c6af-84c2-4ca6-8fb0-cc92526a960b.png,Amusement,3.0,2.0,2.0,2024-12-30 03:12:54
1040,4,/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/16edc218-8542-412e-bdd8-a7450f397efb.jpeg,Awe,0.0,4.0,2.0,2024-12-30 03:13:13
1041,4,/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/94775cdb-2aba-456a-9745-de592b78b88a.jpeg,Contentment,3.0,2.0,2.0,2024-12-30 03:13:19
1042,4,/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/7e356955-531d-4adb-b846-525487a168d4.jpeg,Contentment,2.0,2.0,3.0,2024-12-30 03:13:56
1043,4,/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/7b30749f-fe09-4a04-882a-a140c7a85d13.jpeg,Awe,0.0,0.0,3.0,2024-12-30 03:14:09
1044,4,/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/639f8e1e-cc17-4d04-8484-2d3da62566e3.jpeg,Awe,1.0,0.0,3.0,2024-12-30 03:14:20
1045,4,/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/e9fc5399-d624-4463-be48-7ca204b3a138.jpeg,Disgust,-2.0,2.0,0.0,2024-12-30 03:14:47
1046,4,/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/a456af34-0477-4107-9a83-283ea9322a06.png,Awe,1.0,2.0,2.0,2024-12-30 03:14:53
1047,4,/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/edaa4205-80c3-4df1-9c18-ff7428aa308f.jpeg,Excitement,3.0,3.0,2.0,2024-12-30 03:15:09
1048,4,/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/a5afbc28-59dd-4038-b077-131804e4ad77.jpeg,Contentment,2.0,2.0,2.0,2024-12-30 03:15:41
1049,4,/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/69113341-a395-4bea-a17a-9535c2b90946.jpeg,Amusement,3.0,3.0,3.0,2024-12-30 03:19:16
1050,4,/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/8c8f97ed-b204-4cf7-b4ab-7a38fcbdf132.jpeg,Awe,1.0,2.0,2.0,2024-12-30 03:19:30
1051,4,/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/bac650eb-a6d6-4fc0-a9bf-e30a5754d1d9.jpeg,Contentment,3.0,3.0,2.0,2024-12-30 03:19:37
1052,4,/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/d8b92eb3-12e1-4534-84ff-eef0c1b246ce.jpeg,Fear,-2.0,4.0,-1.0,2024-12-30 03:19:49
1053,4,/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/953bbab6-d873-48f3-b3eb-0dac244aef3b.jpeg,Awe,0.0,2.0,2.0,2024-12-30 03:20:02
1054,4,/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/9de14adf-6b65-4b91-99fe-43d22116f1d2.jpeg,Awe,2.0,2.0,3.0,2024-12-30 03:20:10
1055,4,/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/5bd60393-bbf8-4c0b-988b-0f0215104c69.jpeg,Awe,1.0,2.0,3.0,2024-12-30 03:20:18
1056,4,/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/925413f0-c002-42ab-95b7-b18cdd2f0d25.jpeg,Fear,-2.0,3.0,2.0,2024-12-30 03:20:30
1057,4,/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/d0da9ae9-8694-4ef0-ba11-82bb1a0161a1.jpeg,Contentment,3.0,2.0,3.0,2024-12-30 03:20:37
1058,4,/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/c3fd3995-5cdc-4e60-8fef-b5678b62b193.jpeg,Contentment,3.0,2.0,3.0,2024-12-30 03:21:00
1059,4,/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/b78c739c-9c2d-48e7-9806-8cea0cbcbed2.jpeg,Sad,-1.0,1.0,0.0,2024-12-30 03:21:16
1060,4,/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/7c6ab4dd-d232-4d9b-aca2-83b07cfa2bf2.jpeg,Awe,2.0,2.0,2.0,2024-12-30 03:21:30
1061,4,/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/8373e8f6-2636-4d1c-9b08-3aec053a70bf.jpeg,Awe,2.0,2.0,2.0,2024-12-30 03:21:40
1062,4,/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/9e89795c-978c-43f6-ae62-3db425182508.jpeg,Awe,1.0,2.0,4.0,2024-12-30 03:21:47
1063,4,/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/0a7f4aff-1016-4518-bdbb-dac01194d4c0.jpeg,Sad,-2.0,1.0,1.0,2024-12-30 03:22:30
1064,4,/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/8c272830-4c39-47a6-a34b-271b641d9c1d.jpeg,Fear,-3.0,3.0,-1.0,2024-12-30 03:22:39
1065,4,/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/2ff12ab2-f9a1-455a-a92c-037a3ce0d243.jpeg,Amusement,3.0,3.0,2.0,2024-12-30 03:22:53
1066,4,/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/4d1d65a3-6e4e-430c-927d-184e7277076d.jpeg,Amusement,3.0,3.0,3.0,2024-12-30 03:23:04
1067,4,/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/8a52c401-f4c6-45f8-818c-9f96730b53b7.jpeg,Awe,3.0,2.0,2.0,2024-12-30 03:23:13
1068,4,/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/a8500572-bdbf-4729-a3d3-1a069b8c7a6f.jpeg,Anger,-2.0,2.0,-1.0,2024-12-30 03:23:26
