id,user_id,image_path,emotion_categorical,valence,arousal,dominance,timestamp,Machine_Emotion_Categorical,Machine_Valence,Machine_Arousal,Machine_Dominance
685,10,/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/7c1247ff-ae9e-4575-97dc-698f7246b82a.jpeg,Anger,-2.0,4.0,3.0,2024-12-29 11:05:23,Anger,-2,4,3
686,10,/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/7264a13d-f7cf-42fd-a3a6-9884770f9861.jpeg,Fear,-2.0,3.0,-1.0,2024-12-29 11:05:30,Disgust,-2,3,-1
687,10,/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/60d5d4d1-74f1-485b-8662-7881766d56da.jpeg,Anger,-2.0,2.0,1.0,2024-12-29 11:05:32,Anger,-2,2,1
688,10,/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/282759a4-72b8-46bc-9fe3-c2dc4416f022.jpeg,Sad,-1.0,2.0,0.0,2024-12-29 11:05:33,Sad,-1,2,0
689,10,/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/db3c4821-bd72-4c9f-9133-44d2611e5149.jpeg,Contentment,3.0,1.0,2.0,2024-12-29 11:05:36,Contentment,3,1,2
690,10,/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/ada913ac-2ab5-4c50-9778-1eb671ef0e83.jpeg,Amusement,3.0,2.0,1.0,2024-12-29 11:05:39,Excitement,3,2,1
691,10,/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/f18bd8a5-7362-4798-bdf3-f8415cd3a9a9.jpeg,Sad,3.0,2.0,1.0,2024-12-29 11:05:42,Awe,3,2,1
692,10,/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/02ba1643-4a39-4764-bd30-9f3e1c73aeff.png,Awe,3.0,4.0,2.0,2024-12-29 11:05:47,Excitement,3,4,2
693,10,/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/8a3c492a-eecc-41e0-a7f9-1f7493d75c13.jpeg,Fear,-4.0,4.0,-1.0,2024-12-29 11:05:52,Fear,-3,3,-1
694,10,/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/b85789a3-3939-4757-9680-bd88c26d0f45.jpeg,Anger,-2.0,4.0,-1.0,2024-12-29 11:05:57,Anger,-2,3,2
695,10,/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/294df22f-150b-4896-8fca-aef279eaae6b.jpeg,Disgust,-4.0,2.0,-2.0,2024-12-29 11:06:09,Disgust,-3,2,-1
696,10,/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/e368b3ae-6d4e-4a96-ad48-576717ec1e3f.jpeg,Sad,-2.0,2.0,-1.0,2024-12-29 11:06:18,Disgust,-2,2,0
697,10,/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/227396ed-76d0-4201-ae9c-3bfc5ac28459.png,Fear,-2.0,3.0,2.0,2024-12-29 11:06:22,Anger,-2,3,2
698,10,/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/cf97633b-b99e-45d1-bf80-6e0f285ef459.png,Awe,4.0,3.0,2.0,2024-12-29 11:06:29,Excitement,4,3,2
699,10,/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/59a06eb7-25d6-48cf-8b8e-6ab7ccb31e70.png,Sad,-2.0,1.0,2.0,2024-12-29 11:06:33,Disgust,-2,1,2
700,10,/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/f39bdf8b-1d8d-487d-8a52-554ea69fe541.png,Disgust,-2.0,3.0,1.0,2024-12-29 11:06:37,Disgust,-2,3,1
701,10,/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/6e57904b-e684-4cb8-8bb4-4d1f2e795e28.jpeg,Fear,3.0,4.0,2.0,2024-12-29 11:06:41,Amusement,3,4,2
702,10,/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/58ea718a-884e-4e68-83c3-a4426ac686ce.png,Contentment,3.0,2.0,1.0,2024-12-29 11:06:48,Contentment,3,2,1
703,10,/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/156e1120-00b3-48cd-97ac-85ec0d472089.jpeg,Anger,-3.0,3.0,2.0,2024-12-29 11:06:52,Anger,-3,3,2
704,10,/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/c11cf6fd-dd24-41f6-bb57-401c86e6a7c8.jpeg,Sad,-3.0,-2.0,-2.0,2024-12-29 11:06:56,Sad,-3,-2,-2
705,10,/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/6fab2079-c5e6-4a10-b3c9-78d4be0b3060.jpeg,Sad,-2.0,1.0,0.0,2024-12-29 11:06:59,Sad,-2,1,0
706,10,/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/c1c9c516-83b6-4617-a048-0af9cc936b4f.jpeg,Contentment,3.0,1.0,2.0,2024-12-29 11:07:04,Contentment,3,1,2
707,10,/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/4e341689-c826-4492-9ec7-5b2975469644.jpeg,Fear,-2.0,4.0,-1.0,2024-12-29 11:07:10,Fear,-2,4,-1
708,10,/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/6e74e503-240b-4086-8c51-74fcb5b5145d.jpeg,Anger,-2.0,3.0,1.0,2024-12-29 11:07:17,Anger,-2,3,1
709,10,/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/05c46a4d-cfe0-4e1d-b0a5-a6087a23b92d.jpeg,Sad,-3.0,2.0,-2.0,2024-12-29 11:07:20,Sad,-3,2,-2
710,10,/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/bd3b6ed9-8842-4e90-96a8-905944019930.jpeg,Fear,2.0,3.0,1.0,2024-12-29 11:07:24,Awe,2,3,1
711,10,/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/311c6e76-3063-4b53-acdc-045f9e4be0c8.jpeg,Amusement,3.0,2.0,1.0,2024-12-29 11:07:27,Amusement,3,2,1
712,10,/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/9efc8d35-6c9e-43fa-b6d4-792e23985a0e.jpeg,Awe,3.0,2.0,1.0,2024-12-29 11:07:30,Excitement,3,2,1
713,10,/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/21bf2393-4b85-4b6c-bb55-7cf44c33dd6d.png,Fear,-2.0,3.0,-1.0,2024-12-29 11:07:34,Disgust,-2,3,-1
714,10,/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/237cc490-a6b1-409b-9b2d-2f6f8daf2369.png,Fear,-3.0,3.0,-1.0,2024-12-29 11:07:37,Anger,-3,3,-1
715,10,/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/b8153d77-8152-46d8-aba3-613e2baf7f6d.jpeg,Fear,2.0,3.0,1.0,2024-12-29 11:07:39,Amusement,2,3,1
716,10,/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/2ec0edb0-0d74-401b-bbcd-f0b23b3fcc45.jpeg,Sad,-2.0,1.0,0.0,2024-12-29 11:07:41,Sad,-2,1,0
717,10,/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/a3a6a2a7-a078-4efe-9759-d685b21adfeb.jpeg,Anger,-2.0,3.0,1.0,2024-12-29 11:07:44,Fear,-2,3,1
718,10,/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/f75c8958-9786-4fda-9e2f-0e99a030783d.png,Awe,3.0,4.0,2.0,2024-12-29 11:07:51,Amusement,3,4,2
719,10,/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/27996a71-3e97-47ad-98f9-ac7599291e04.jpeg,Anger,-2.0,3.0,2.0,2024-12-29 11:07:53,Anger,-2,3,2
720,10,/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/4082e9c9-5c0f-4936-8c7a-2fbc48b63f1e.jpeg,Fear,-2.0,2.0,-1.0,2024-12-29 11:07:58,Disgust,-2,2,-1
721,10,/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/7e3de7bc-e137-429c-ae43-61dd8132d833.jpeg,Amusement,4.0,2.0,2.0,2024-12-29 11:08:01,Amusement,4,2,2
722,10,/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/c6ee97a4-c8b4-429c-850e-8740ceb73e4c.jpeg,Anger,-2.0,3.0,2.0,2024-12-29 11:08:03,Anger,-2,3,2
723,10,/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/181aaa59-0a3c-462a-b3a5-a20463227065.jpeg,Contentment,3.0,4.0,2.0,2024-12-29 11:08:08,Excitement,3,4,2
724,10,/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/a289e397-6aee-43a7-a5e0-945792575a2b.png,Excitement,3.0,3.0,2.0,2024-12-29 11:08:49,Excitement,3,3,2
725,10,/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/4ab64400-87aa-44a4-8f21-6594db615559.jpeg,Disgust,-2.0,2.0,0.0,2024-12-29 11:08:51,Disgust,-2,2,0
726,10,/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/2b2b379d-bebd-44ac-8e82-36ca4d8af8b5.jpeg,Amusement,3.0,4.0,2.0,2024-12-29 11:08:55,Excitement,3,4,2
727,10,/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/8affbfa7-8314-4403-b849-40ef7699c2f3.png,Awe,3.0,2.0,1.0,2024-12-29 11:09:01,Amusement,3,2,1
728,10,/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/030b0007-c9e2-46e2-b85b-686b3064f0c8.jpeg,Awe,2.0,-4.0,4.0,2024-12-29 11:09:09,Awe,2,1,1
729,10,/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/1ed010f8-cc75-4bef-9c20-d9f6b9a645f9.jpeg,Awe,1.0,2.0,1.0,2024-12-29 11:09:18,Disgust,-2,2,1
730,10,/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/e0c989f7-3d3f-475d-99bb-f7816a04c892.jpeg,Awe,1.0,1.0,1.0,2024-12-29 11:09:34,Excitement,3,4,1
731,10,/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/5cb57b24-c1d7-40f2-a4ae-1ce54b9bed33.jpeg,Fear,-3.0,3.0,3.0,2024-12-29 11:09:42,Fear,-3,3,-1
732,10,/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/15971d7a-5599-4f9e-b995-e953bba0fcb2.jpeg,Excitement,4.0,3.0,2.0,2024-12-29 11:09:47,Amusement,4,3,2
733,10,/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/f6b83b78-7de9-4724-af42-b98ae7b941ff.jpeg,Sad,1.0,1.0,1.0,2024-12-29 11:10:02,Sad,-2,1,-1
734,10,/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/964ba512-9ec3-4c55-b6d0-3fce5169e7ca.jpeg,Anger,-2.0,3.0,-1.0,2024-12-29 11:10:06,Fear,-2,3,-1
735,10,/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/1194a26c-f0fb-44b9-89bc-ef1c8504cf8a.jpeg,Awe,4.0,2.0,1.0,2024-12-29 11:10:10,Awe,4,2,1
736,10,/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/44060491-be70-48ee-934a-b8b228f40e9f.jpeg,Fear,-2.0,3.0,-1.0,2024-12-29 11:10:14,Disgust,-2,3,-1
737,10,/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/5cc453be-ac31-4bbd-bb6c-5a1395f36ce7.png,Fear,-2.0,2.0,1.0,2024-12-29 11:10:20,Awe,1,2,1
738,10,/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/76ad75d5-511f-4ab4-a65a-2b0e8a22cf9e.jpeg,Anger,-2.0,3.0,2.0,2024-12-29 11:10:23,Anger,-2,3,2
739,10,/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/8dbe7d1e-348d-4241-9265-2b721706280a.jpeg,Fear,-2.0,3.0,1.0,2024-12-29 11:10:48,Fear,-2,3,1
740,10,/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/771a18d6-6171-4cbf-a2d7-499bba5d68db.jpeg,Anger,-2.0,3.0,-1.0,2024-12-29 11:10:54,Anger,-2,3,-1
741,10,/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/2b969ef9-c211-4207-8464-508a26d3e028.jpeg,Sad,-3.0,3.0,-1.0,2024-12-29 11:11:06,Anger,-2,3,-1
742,10,/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/6fea2ca2-a1cc-4d6b-834e-83dd21c6b484.jpeg,Fear,-2.0,3.0,0.0,2024-12-29 11:11:10,Disgust,-2,3,0
743,10,/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/04899522-10d5-48cf-bb1c-16b61ae73aa3.jpeg,Fear,-3.0,4.0,-3.0,2024-12-29 11:11:16,Fear,-3,4,-2
744,10,/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/158d18c9-b55c-4756-ad3a-a015fa1221f1.jpeg,Fear,-4.0,4.0,-3.0,2024-12-29 11:11:21,Fear,-3,4,-2
745,10,/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/83139d0b-201f-499d-ad3e-716d8b9bb2da.jpeg,Anger,-1.0,3.0,1.0,2024-12-29 11:11:25,Anger,-1,3,-2
746,10,/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/235f88dd-6951-4c01-ba0e-46beece1070a.jpeg,Amusement,3.0,2.0,1.0,2024-12-29 11:11:28,Amusement,3,2,1
747,10,/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/ea4ad14c-2a94-46ea-aa05-a6899bb50add.jpeg,Contentment,2.0,1.0,2.0,2024-12-29 11:11:33,Sad,2,1,2
748,10,/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/c930eb72-52b8-41af-a1fe-48a42ab94a47.jpeg,Excitement,3.0,4.0,2.0,2024-12-29 11:11:43,Excitement,3,4,2
749,10,/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/e04cca21-1f67-4e31-b9ac-682c655a3307.jpeg,Contentment,3.0,1.0,2.0,2024-12-29 11:11:45,Contentment,3,1,2
750,10,/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/b0287e89-24c1-4486-bfcb-2e496ccb12dc.jpeg,Anger,-2.0,3.0,2.0,2024-12-29 11:11:50,Anger,-2,3,2
751,10,/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/12041906-d65d-4023-ae55-89d077b2875f.png,Fear,-3.0,3.0,-1.0,2024-12-29 11:12:07,Fear,-2,3,-1
752,10,/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/d69fbeb1-eedb-4a9c-a146-ebd6085862d5.png,Anger,-2.0,3.0,-1.0,2024-12-29 11:12:11,Anger,-2,3,-1
753,10,/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/afda955b-2d9c-43dd-95cf-fce8db7c2e5b.jpeg,Contentment,3.0,1.0,2.0,2024-12-29 11:12:27,Contentment,3,1,2
754,10,/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/ff05c9ac-4d08-4390-a75e-fec34be6c688.png,Fear,-2.0,3.0,-1.0,2024-12-29 11:12:36,Fear,-2,3,-1
755,10,/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/4d733a7a-b247-48ec-9363-c6da5d0a9844.jpeg,Anger,-2.0,4.0,3.0,2024-12-29 11:12:41,Anger,-2,4,-1
756,10,/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/f725f858-a40d-438a-9b8f-7a1b1ba8f141.jpeg,Awe,3.0,2.0,1.0,2024-12-29 11:12:51,Excitement,3,2,1
757,10,/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/cee89ec8-e1fb-4ee3-a552-fddede4b3d6a.jpeg,Amusement,3.0,2.0,1.0,2024-12-29 11:12:54,Amusement,3,2,1
758,10,/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/ebd7ce3e-265b-4644-bd19-ad061094f8fb.jpeg,Disgust,-2.0,2.0,1.0,2024-12-29 11:12:58,Disgust,-2,2,1
759,10,/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/9d9280b9-87c2-4bed-ba3e-eca5790b7e07.jpeg,Contentment,4.0,3.0,2.0,2024-12-29 11:13:01,Awe,4,3,2
760,10,/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/a61dfbeb-a383-4080-a1a8-28e067eb93f4.png,Excitement,3.0,4.0,2.0,2024-12-29 11:13:10,Excitement,3,4,2
761,10,/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/6990eece-823a-4a72-aa18-8dfe2ba5b963.jpeg,Sad,-2.0,2.0,-1.0,2024-12-29 11:13:39,Sad,-2,2,-1
762,10,/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/fbb6508b-a048-49ed-9661-2b877ccb3bb8.jpeg,Contentment,-1.0,1.0,-1.0,2024-12-29 11:13:47,Sad,-1,1,-1
763,10,/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/6d16b944-14a2-450d-b32b-9671f73aff28.jpeg,Sad,-2.0,1.0,0.0,2024-12-29 11:13:51,Sad,-2,1,0
764,10,/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/92d2c595-420f-41cf-b74d-46c67decb451.jpeg,Anger,-2.0,4.0,-2.0,2024-12-29 11:13:57,Anger,-2,4,3
765,10,/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/e8aff143-11e5-470e-9e66-29c90928035b.jpeg,Contentment,2.0,-2.0,2.0,2024-12-29 11:14:00,Contentment,2,1,2
766,10,/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/ff3e3f9a-0644-47c3-a0ab-7d70e7605455.jpeg,Anger,-2.0,3.0,2.0,2024-12-29 11:14:09,Anger,-2,3,2
767,10,/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/a71c5392-5612-40b2-a14b-34e4ade46a82.jpeg,Amusement,3.0,3.0,1.0,2024-12-29 11:14:18,Amusement,3,2,1
768,10,/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/002d1153-8aea-4a63-b6a4-cbb056f93b3e.jpeg,Anger,-1.0,2.0,3.0,2024-12-29 11:14:35,Disgust,-1,2,3
769,10,/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/77b33793-0262-4622-b71a-3445ae8cb2bd.jpeg,Excitement,3.0,2.0,2.0,2024-12-29 11:14:40,Contentment,3,2,2
770,10,/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/2fe73645-014c-4c84-ab51-53385c9998e7.jpeg,Awe,3.0,-2.0,2.0,2024-12-29 11:14:48,Contentment,3,2,2
771,10,/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/fade8ab1-3c35-49c0-8752-bf394a1be6d2.jpeg,Sad,-2.0,-2.0,-1.0,2024-12-29 11:14:56,Sad,-2,-1,-1
772,10,/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/147daeb5-84a7-4a5e-b270-f0e238fd384b.jpeg,Sad,-3.0,-1.0,1.0,2024-12-29 11:15:01,Sad,-2,1,1
773,10,/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/c67a0b3e-cc75-49f1-88db-3d037e73818b.jpeg,Sad,-1.0,1.0,1.0,2024-12-29 11:15:18,Contentment,2,1,1
774,10,/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/6e0d6c01-6c31-4c1a-b6d6-a74c0943d2af.jpeg,Amusement,3.0,2.0,1.0,2024-12-29 11:15:20,Amusement,3,2,1
775,10,/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/ddefc522-eb7e-4c71-a58d-fad88815c1d1.jpeg,Amusement,3.0,2.0,1.0,2024-12-29 11:15:22,Amusement,3,2,1
776,10,/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/76b5c4e9-25c3-4b9b-9790-cbff6791bf1d.jpeg,Awe,3.0,-1.0,1.0,2024-12-29 11:15:25,Awe,3,2,1
777,10,/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/bd9629d2-b263-45f6-86bc-79ab5fc50203.png,Fear,-4.0,4.0,-2.0,2024-12-29 11:15:32,Fear,-3,4,-2
778,10,/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/499835bc-2c23-4ecf-a57d-b5a78b2a6055.jpeg,Excitement,3.0,3.0,2.0,2024-12-29 11:15:35,Excitement,3,3,2
779,10,/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/de02d675-d898-4085-8015-db216be334ff.jpeg,Amusement,3.0,2.0,1.0,2024-12-29 11:15:38,Amusement,3,2,1
780,10,/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/309ac3c9-65f0-4145-b085-22eea005ec81.jpeg,Awe,3.0,-2.0,2.0,2024-12-29 11:15:43,Awe,3,3,2
781,10,/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/9b62aa1e-47b6-40c7-81c3-a38020b6938d.png,Sad,-2.0,-1.0,0.0,2024-12-29 11:16:06,Sad,-2,1,0
782,10,/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/0b90aa09-8a9b-445d-91be-e6340b3d8823.jpeg,Fear,1.0,3.0,2.0,2024-12-29 11:16:12,Excitement,1,3,2
783,10,/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/fb5fedee-5dfd-4814-a0c5-4eda0e587fe2.jpeg,Fear,-2.0,3.0,-1.0,2024-12-29 11:16:14,Fear,-2,3,-1
784,10,/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/bc8bb8e3-1839-4466-b7af-f486b6bf1fd9.jpeg,Sad,-3.0,-1.0,-1.0,2024-12-29 11:16:21,Sad,-2,1,-1
785,10,/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/1330bb98-ffa1-4c8a-8536-047bd9cb2b2c.jpeg,Amusement,3.0,-2.0,3.0,2024-12-29 11:16:32,Awe,3,2,1
786,10,/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/14f50642-d4f0-4301-ac55-25920d1ca214.jpeg,Awe,3.0,-1.0,2.0,2024-12-29 11:16:35,Awe,3,1,2
787,10,/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/0c421014-7d1b-49d3-8892-f1fa151e6e6d.jpeg,Disgust,-3.0,3.0,-3.0,2024-12-29 11:16:47,Disgust,-3,3,-1
788,10,/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/d4f36316-91d1-4000-830c-e9ab06d9f7dd.jpeg,Awe,3.0,0.0,2.0,2024-12-29 11:16:55,Awe,3,2,1
789,10,/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/02cb16f4-2ae0-4146-9e58-d526576fa3bc.jpeg,Sad,-2.0,-2.0,-1.0,2024-12-29 11:17:02,Sad,-2,1,-1
790,10,/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/40f60516-eb78-4985-bb3f-077a7629b3c3.jpeg,Awe,3.0,3.0,2.0,2024-12-29 11:17:05,Awe,3,3,2
791,10,/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/6f1a4449-c538-4a68-9246-f4b66a037b5d.jpeg,Anger,-2.0,4.0,-1.0,2024-12-29 11:17:10,Anger,-2,4,-1
792,10,/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/f7975599-f3d5-4571-9cc9-c407c6bf2c01.jpeg,Contentment,3.0,1.0,2.0,2024-12-29 11:17:11,Contentment,3,1,2
793,10,/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/ce1073fe-9709-45b5-ae54-ca6899033ed7.jpeg,Amusement,3.0,2.0,1.0,2024-12-29 11:17:13,Amusement,3,2,1
794,10,/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/21067bf6-e695-47fa-b61d-3bdd8d411f7a.jpeg,Awe,4.0,2.0,3.0,2024-12-29 11:17:14,Awe,4,2,3
795,10,/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/30174e82-235d-48e0-a8e5-0e2e1e15589f.jpeg,Fear,-2.0,3.0,-1.0,2024-12-29 11:17:17,Fear,-2,3,-1
796,10,/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/7e6db075-f7a9-465e-9f28-4d52b0d3bca4.jpeg,Awe,-2.0,1.0,-1.0,2024-12-29 11:17:22,Sad,-2,1,-1
797,10,/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/c166a008-70db-4f91-b28f-0bcb778e3e9a.jpeg,Contentment,2.0,2.0,1.0,2024-12-29 11:17:29,Excitement,3,4,2
798,10,/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/c63cde89-e56c-4e3b-bb48-bab511605c28.jpeg,Anger,-2.0,4.0,3.0,2024-12-29 11:17:40,Anger,-2,4,3
799,10,/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/46d29a6a-89fe-4f5a-83fe-bea29ab464f7.jpeg,Fear,-2.0,3.0,-1.0,2024-12-29 11:17:43,Fear,-2,3,-1
800,10,/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/b799f9d9-9187-430e-af81-d2e76618d39b.jpeg,Sad,-2.0,1.0,0.0,2024-12-29 11:17:45,Sad,-2,1,0
801,10,/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/fd6ab2f8-c03e-4ae2-b667-ada3da6bd13b.jpeg,Fear,3.0,3.0,2.0,2024-12-29 11:17:49,Amusement,3,3,2
802,10,/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/c0b9ef9b-4d49-4d6d-b321-3b878c01503b.jpeg,Contentment,2.0,-3.0,3.0,2024-12-29 11:18:04,Awe,4,3,2
803,10,/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/1a4a34f9-82f4-4f5d-998f-19d2b36f59a7.png,Amusement,4.0,3.0,2.0,2024-12-29 11:18:11,Excitement,4,3,2
804,10,/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/a70cbc57-e1fb-4afe-bc74-9ad202d5859c.jpeg,Contentment,4.0,3.0,1.0,2024-12-29 11:18:14,Excitement,4,3,1
805,10,/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/d08f4bfc-d53b-4a49-acbc-c28e6a035eae.jpeg,Awe,-1.0,2.0,1.0,2024-12-29 11:18:21,Fear,-1,2,1
806,10,/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/2fce443c-0148-4e07-9634-d63d1b4371f7.jpeg,Disgust,-2.0,2.0,-1.0,2024-12-29 11:18:27,Disgust,-2,2,-1
807,10,/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/677f341e-48c6-4bb2-8ad2-5a999edc0cef.jpeg,Contentment,3.0,2.0,2.0,2024-12-29 11:18:31,Contentment,3,2,2
808,10,/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/b973a421-efc0-4953-b370-47ace1199877.png,Disgust,-2.0,2.0,-1.0,2024-12-29 11:18:33,Disgust,-2,2,-1
