id,user_id,image_path,emotion_categorical,valence,arousal,dominance,timestamp,Machine_Emotion_Categorical,Machine_Valence,Machine_Arousal,Machine_Dominance
904,16,/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/1cdd5982-0794-477c-b5b9-53475674681c.jpg,Sad,-3.0,2.0,-1.0,2024-12-29 13:54:45,Sad,-3,2,-1
905,16,/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/260075c5-b2ee-42e1-8330-3c48fe156686.jpg,Sad,-1.0,1.0,-1.0,2024-12-29 13:54:49,Sad,-2,1,-1
906,16,/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/17d3e9e4-4be9-462f-afd2-a352404410b2.jpg,Contentment,3.0,2.0,2.0,2024-12-29 13:54:53,Contentment,3,2,2
907,16,/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/9b846022-67d0-4130-bb87-6779cf09cc2e.jpg,Fear,-2.0,3.0,-1.0,2024-12-29 13:54:54,Fear,-2,3,-1
908,16,/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/73da43ca-984d-4964-9e7e-e052ad8766ed.jpg,Anger,-1.0,3.0,2.0,2024-12-29 13:55:00,Anger,-2,3,2
909,16,/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/0b714958-cd13-4fe5-8494-cd12fe6f7fe4.jpg,Sad,-2.0,1.0,-1.0,2024-12-29 13:55:02,Sad,-2,1,-1
910,16,/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/7da56451-c1eb-4203-b5bb-ea90098f318b.jpg,Awe,3.0,2.0,1.0,2024-12-29 13:55:06,Awe,3,2,1
911,16,/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/456bce99-771d-4fa1-95c4-030c47d470af.jpg,Amusement,2.0,2.0,1.0,2024-12-29 13:55:08,Amusement,2,2,1
913,16,/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/2da8b233-d272-4081-84e0-343800dfb143.jpg,Disgust,-3.0,3.0,-1.0,2024-12-29 13:55:13,Disgust,-2,3,-1
914,16,/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/57e01216-60ac-4ee1-994e-edc8d55a4a61.jpg,Anger,-2.0,3.0,1.0,2024-12-29 13:55:16,Anger,-2,3,1
915,16,/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/99c8a487-b6d6-41af-8634-474bea3c3580.jpg,Amusement,4.0,3.0,2.0,2024-12-29 13:55:27,Amusement,4,3,2
916,16,/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/154903e0-678b-4a05-b57c-f50f53663c86.jpg,Sad,-2.0,1.0,-1.0,2024-12-29 13:55:36,Sad,-2,1,-1
917,16,/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/072cb7d1-0478-41f6-a2fd-f0b50d54ba2e.jpg,Fear,-2.0,3.0,-1.0,2024-12-29 13:55:38,Fear,-2,3,-1
918,16,/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/13c1f56c-bd9d-4c2c-a2dc-c1260ec8de47.jpg,Amusement,3.0,3.0,1.0,2024-12-29 13:55:42,Amusement,3,3,1
919,16,/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/5f33d525-ca58-4344-b502-2b6ed0bbdf21.jpg,Anger,-3.0,4.0,-2.0,2024-12-29 13:55:46,Anger,-3,4,-2
920,16,/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/e512e2a2-8b96-4a46-ad8e-f7311c684240.jpg,Disgust,-3.0,3.0,-1.0,2024-12-29 13:55:49,Disgust,-3,3,-1
921,16,/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/9f4f96d9-3176-4617-b449-10b0c2b4b32f.jpg,Amusement,3.0,2.0,1.0,2024-12-29 13:55:53,Amusement,3,2,1
922,16,/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/1b0fb02c-5cec-4cfc-917c-b3cfd9a1708f.jpg,Fear,-2.0,3.0,2.0,2024-12-29 13:56:00,Anger,-2,3,2
925,16,/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/7189b7dd-442b-4bf3-93a1-7429d9fc0a2f.jpg,Disgust,-3.0,2.0,-1.0,2024-12-29 13:56:37,Disgust,-3,2,-1
927,16,/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/3bcc20a9-6950-4d87-80cf-1f35e00289de.jpg,Amusement,3.0,2.0,1.0,2024-12-29 13:56:40,Amusement,3,2,1
928,16,/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/9044f2d1-8b62-4c0b-a8c1-5b309548cd96.jpg,Awe,3.0,2.0,1.0,2024-12-29 13:56:44,Awe,3,2,1
929,16,/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/a49176b9-e4ab-403f-89e1-2fca6d95b826.jpg,Disgust,-2.0,2.0,-1.0,2024-12-29 13:56:51,Disgust,-2,2,-1
931,16,/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/510159e5-ce2e-4e40-96eb-4841c3d60700.jpg,Fear,-2.0,3.0,-1.0,2024-12-29 13:56:54,Fear,-2,3,-1
932,16,/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/158e073b-9a49-4b2f-8958-6807730cc955.jpg,Amusement,3.0,2.0,1.0,2024-12-29 13:56:57,Amusement,3,2,1
933,16,/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/67999207-8671-4e1e-945b-42b60c40256e.jpg,Sad,-2.0,1.0,-1.0,2024-12-29 13:57:01,Sad,-2,1,-1
934,16,/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/1a684059-5f99-44d2-a574-e8dc553c8b4f.jpg,Fear,-3.0,3.0,-2.0,2024-12-29 13:57:15,Fear,-3,3,-2
935,16,/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/1f8a1eaf-7f41-4bf1-b4b9-02dd63e9b466.jpg,Fear,-2.0,2.0,1.0,2024-12-29 13:57:26,Awe,3,2,1
936,16,/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/2ebee7c4-56c7-4364-8aa4-85a9c1c85801.jpg,Sad,-2.0,1.0,0.0,2024-12-29 13:57:35,Disgust,-2,1,0
937,16,/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/842a76ad-b14a-442b-86a4-69c9ecfe9802.jpg,Fear,1.0,3.0,2.0,2024-12-29 13:57:42,Awe,1,3,2
938,16,/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/28f40e42-68e0-4551-871c-71299bc754de.jpg,Anger,-2.0,4.0,-1.0,2024-12-29 13:57:45,Anger,-2,4,-1
939,16,/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/02e8f18b-be45-4cf0-8b30-8d562d9a91d9.jpg,Fear,-2.0,3.0,1.0,2024-12-29 13:57:48,Fear,-2,3,1
940,16,/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/0c9651df-9e7a-4316-b0af-9bcc2d675a84.jpg,Fear,-3.0,4.0,3.0,2024-12-29 13:57:52,Anger,-3,4,3
941,16,/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/b6cf0197-b876-499b-ba68-183308efe460.jpg,Awe,0.0,2.0,2.0,2024-12-29 13:58:12,Anger,-2,3,1
942,16,/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/63e01de4-a5ea-4334-a32e-e8caa56c795b.jpg,Disgust,-3.0,3.0,-2.0,2024-12-29 13:58:15,Disgust,-3,3,-2
943,16,/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/07d3e6a1-3d73-4d5c-a1bc-541a7e3f6e4f.jpg,Fear,-2.0,3.0,-1.0,2024-12-29 13:58:19,Fear,-2,3,-1
944,16,/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/57fbff6c-2867-4d39-9537-99278819c529.jpg,Sad,-2.0,2.0,-1.0,2024-12-29 13:58:25,Fear,-2,2,-1
945,16,/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/56b59107-add5-4b77-ac6b-6916125670ce.jpg,Anger,-1.0,3.0,3.0,2024-12-29 13:58:31,Anger,-1,4,3
946,16,/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/e7f225b0-8083-4c0b-aae4-21bae34a79e4.jpg,Amusement,3.0,2.0,2.0,2024-12-29 13:58:38,Amusement,3,2,1
947,16,/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/c87e36ca-9c1f-4aff-83d2-ff366282b726.jpg,Sad,-2.0,1.0,-1.0,2024-12-29 13:58:41,Sad,-2,1,-1
949,16,/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/cf830fcf-9d1c-4f96-8e43-48a420595339.jpg,Contentment,3.0,1.0,2.0,2024-12-29 13:58:48,Contentment,3,1,2
950,16,/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/1b163454-9221-4467-b014-1e026ddb89c1.jpg,Anger,-2.0,3.0,2.0,2024-12-29 13:58:54,Anger,-2,3,2
951,16,/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/a1eeb530-28fb-4ee4-ad24-7668dee873df.jpg,Fear,-2.0,3.0,2.0,2024-12-29 13:59:15,Fear,-2,3,2
952,16,/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/a3614f58-ae77-400c-8c60-9895a80ce115.jpg,Anger,-2.0,3.0,-1.0,2024-12-29 13:59:17,Anger,-2,3,-1
953,16,/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/14688855-1793-48b9-95ff-495ce64c901f.jpg,Contentment,2.0,1.0,2.0,2024-12-29 13:59:19,Contentment,2,1,2
954,16,/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/13e5a33f-2e0d-4124-b10e-9abf6de80b60.jpg,Fear,-2.0,4.0,1.0,2024-12-29 13:59:24,Fear,-2,4,1
955,16,/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/10859eba-21a6-41c0-bc06-58a9077a1dbf.jpg,Fear,-2.0,3.0,-1.0,2024-12-29 13:59:31,Anger,-2,3,-1
957,16,/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/62a8d502-faa4-4784-83c3-b59c854162df.jpg,Amusement,4.0,3.0,2.0,2024-12-29 13:59:40,Amusement,4,3,2
958,16,/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/30ea70a7-7b20-4f31-aecc-436fd9183df7.jpg,Disgust,-2.0,3.0,-1.0,2024-12-29 13:59:44,Disgust,-2,3,-1
959,16,/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/185cbcab-c405-4cea-b405-5bcee2469d36.jpg,Awe,3.0,3.0,3.0,2024-12-29 13:59:51,Awe,4,3,3
961,16,/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/7acd97cc-906b-42b4-a750-cbe7ed230b1e.jpg,Sad,-2.0,1.0,-1.0,2024-12-29 14:00:02,Sad,-2,1,-1
962,16,/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/0b002555-bcc6-418d-a4c7-275a10052215.jpg,Sad,1.0,1.0,1.0,2024-12-29 14:00:12,Sad,-2,1,1
963,16,/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/d12555dd-0fc9-4153-a4af-48c375e4433d.jpg,Amusement,1.0,1.0,0.0,2024-12-29 14:00:21,Sad,-2,1,0
964,16,/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/55200714-e304-404b-8bd9-9e4f1ee42544.jpg,Awe,0.0,2.0,1.0,2024-12-29 14:00:33,Anger,-2,2,-1
965,16,/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/43206d39-1452-4308-b6ef-88e9c2254e23.jpg,Contentment,3.0,2.0,1.0,2024-12-29 14:01:16,Contentment,4,2,1
966,16,/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/03f0c373-a120-4b1a-8593-607e55968ca9.jpg,Anger,-2.0,4.0,3.0,2024-12-29 14:01:22,Anger,-2,4,3
967,16,/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/d661567c-ee67-4a96-ab14-ff3860104b26.jpg,Amusement,3.0,2.0,1.0,2024-12-29 14:01:26,Amusement,3,2,1
968,16,/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/25aca84d-7ebe-4369-be7e-4a83893d42b1.jpg,Disgust,-2.0,3.0,-1.0,2024-12-29 14:01:29,Disgust,-2,3,-1
969,16,/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/83d1a0f7-3292-4775-a518-00d398380884.jpg,Contentment,3.0,2.0,1.0,2024-12-29 14:01:32,Contentment,3,2,1
970,16,/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/28be79e2-a48b-4cc9-9b16-b57ce9a80b73.jpg,Disgust,-2.0,2.0,-1.0,2024-12-29 14:01:45,Contentment,2,1,1
971,16,/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/58690606-42e0-422d-8038-a23b6a37b6bd.jpg,Sad,-3.0,1.0,0.0,2024-12-29 14:01:51,Sad,-3,1,0
972,16,/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/0fb6314f-e094-4092-9f94-3b703aa483de.jpg,Sad,-2.0,3.0,-1.0,2024-12-29 14:01:56,Sad,-2,3,-1
973,16,/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/3008cd5a-e59e-48e1-bee0-629c5d1da0c2.jpg,Sad,-1.0,1.0,1.0,2024-12-29 14:02:14,Contentment,3,1,2
974,16,/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/e94aea10-e1c2-440a-b312-cb0596b23be7.jpg,Amusement,3.0,2.0,2.0,2024-12-29 14:02:28,Amusement,3,2,2
975,16,/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/1c444bac-815e-4015-a99b-e2fbb51e286b.jpg,Disgust,-2.0,-1.0,-1.0,2024-12-29 14:02:58,Amusement,3,2,1
976,16,/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/0140a1cc-5006-4ebb-b35a-f644d24af6fb.jpg,Sad,-2.0,3.0,-1.0,2024-12-29 14:03:09,Awe,2,3,1
977,16,/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/5a3bc3cd-451b-41f3-94d3-3a0dbabbf4ed.jpg,Contentment,3.0,3.0,1.0,2024-12-29 14:03:29,Fear,-2,3,-1
979,16,/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/ef9cf1e5-3070-4c2a-864c-8df314213f64.jpg,Amusement,3.0,2.0,1.0,2024-12-29 14:03:39,Amusement,3,2,1
980,16,/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/2d896d2a-80bc-4c6d-9ae6-6efc8ba2f0ed.jpg,Amusement,3.0,4.0,2.0,2024-12-29 14:03:43,Awe,3,4,2
981,16,/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/1e814d14-4415-410b-a881-460546a29a4d.jpg,Sad,-3.0,1.0,-2.0,2024-12-29 14:03:47,Sad,-3,1,-2
983,16,/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/c87a6267-9fc7-4706-9815-2c972e09e74b.jpg,Fear,-2.0,3.0,1.0,2024-12-29 14:03:52,Fear,-2,3,1
984,16,/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/70aab157-fe5a-4463-8566-fa64cadc25e9.jpg,Sad,-2.0,1.0,0.0,2024-12-29 14:03:55,Sad,-2,1,0
985,16,/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/dd60358c-654b-48ed-9f4c-93dfd901e40b.jpg,Awe,3.0,2.0,1.0,2024-12-29 14:04:11,Awe,3,2,1
986,16,/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/247678e9-7134-425d-bf13-ab7784b8269d.jpg,Contentment,4.0,3.0,2.0,2024-12-29 14:04:16,Awe,4,3,2
987,16,/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/d7bc66b0-8fed-4eb8-a1a6-fa1bd361bdf1.jpg,Contentment,3.0,2.0,2.0,2024-12-29 14:04:23,Disgust,-3,2,-1
988,16,/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/43e6dcde-854c-4e86-a26d-b2ab2b26d976.jpg,Awe,3.0,4.0,2.0,2024-12-29 14:04:30,Awe,3,4,2
989,16,/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/8c0ce6f7-a2d4-47cd-a30e-d49ebdf82ab2.jpg,Fear,-2.0,1.0,-1.0,2024-12-29 14:04:36,Sad,-2,1,-1
990,16,/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/87d35b08-82cf-455c-a23e-b97fc74aead5.jpg,Sad,3.0,2.0,1.0,2024-12-29 14:04:41,Awe,3,2,1
991,16,/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/00264a47-3562-4394-9f93-f5e80ff72b22.jpg,Anger,-1.0,3.0,-2.0,2024-12-29 14:04:47,Anger,-1,3,-2
992,16,/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/02c28248-ca9c-4109-be1e-8d577f152d64.jpg,Amusement,3.0,2.0,2.0,2024-12-29 14:04:51,Contentment,3,2,2
993,16,/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/1b950388-698a-4bf7-96c7-986522be2f17.jpg,Amusement,3.0,2.0,1.0,2024-12-29 14:04:55,Amusement,3,2,1
994,16,/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/6fe13378-a5b8-4313-b916-1fc2d9624691.jpg,Awe,2.0,3.0,1.0,2024-12-29 14:04:58,Awe,2,3,1
995,16,/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/95f4dd2d-f1fb-415d-ab65-297ba507810c.jpg,Fear,-1.0,2.0,-1.0,2024-12-29 14:05:01,Fear,-1,2,-1
996,16,/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/4b616d2b-6638-4e20-ae0d-7eb94b92d4a6.jpg,Sad,-2.0,1.0,-1.0,2024-12-29 14:05:05,Sad,-2,1,-1
998,16,/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/b17bbd20-9805-4f12-be5a-5b1c1126b3bb.jpg,Amusement,3.0,2.0,1.0,2024-12-29 14:05:20,Anger,-2,2,1
999,16,/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/032c76d1-0086-4860-81d6-7de53c327c00.jpg,Awe,2.0,3.0,1.0,2024-12-29 14:05:33,Fear,-2,3,-1
1000,16,/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/66d62bfb-a350-4060-a91f-0d04f2a39647.jpg,Sad,-2.0,1.0,-1.0,2024-12-29 14:05:34,Sad,-2,1,-1
1001,16,/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/2d402f81-0005-44c1-87e0-9e5127d95afc.jpg,Amusement,4.0,3.0,1.0,2024-12-29 14:05:35,Amusement,4,3,1
1002,16,/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/6a42b1b9-d532-486c-854a-368f0fac6638.jpg,Awe,2.0,3.0,1.0,2024-12-29 14:05:37,Awe,2,3,1
1005,16,/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/16f55163-47b4-4398-8f6d-c7f0bdb26704.jpg,Fear,-3.0,3.0,-2.0,2024-12-29 14:06:03,Fear,-3,3,-2
1006,16,/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/2e23dab3-1615-4c7b-a430-b07dc78313a7.jpg,Disgust,-2.0,3.0,1.0,2024-12-29 14:06:05,Disgust,-2,3,1
1007,16,/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/7573906a-f48b-4130-8e7d-f501ce048ea7.jpg,Contentment,3.0,1.0,2.0,2024-12-29 14:06:08,Contentment,3,1,2
1008,16,/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/a50b3f7d-f31d-4f65-a9b6-6da276ee8487.jpg,Disgust,-3.0,3.0,-2.0,2024-12-29 14:06:12,Disgust,-3,3,-2
1009,16,/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/1de015df-18ed-4c20-a027-03d62181df39.jpg,Contentment,3.0,1.0,2.0,2024-12-29 14:06:15,Contentment,3,1,2
1010,16,/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/b3521a93-f0b7-43f3-abac-00c164a11c57.jpg,Awe,3.0,2.0,1.0,2024-12-29 14:06:19,Awe,3,2,1
1011,16,/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/86442cf8-ea12-4dd6-811c-b7af9d893445.jpg,Fear,-2.0,2.0,1.0,2024-12-29 14:06:36,Disgust,-2,2,1
1012,16,/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/180320b9-8b62-4b32-8ebb-cd8cee3896f2.jpg,Sad,-2.0,1.0,-1.0,2024-12-29 14:06:41,Sad,-2,1,-1
1013,16,/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/0762eab3-637d-4a97-9adc-4b08b10cae3d.jpg,Amusement,3.0,2.0,1.0,2024-12-29 14:06:53,Amusement,3,2,1
1014,16,/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/00a62d12-daf7-48a0-b291-484902460515.jpg,Sad,-2.0,1.0,-1.0,2024-12-29 14:06:56,Sad,-2,1,-1
1015,16,/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/10ca7f38-dd7c-4087-b260-f20c02c93a65.jpg,Awe,4.0,3.0,2.0,2024-12-29 14:06:59,Awe,4,3,2
1016,16,/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/79e60b39-14d9-46e9-9ae3-d4ce680e4ffe.jpg,Disgust,-2.0,3.0,-1.0,2024-12-29 14:07:02,Disgust,-2,3,-1
1017,16,/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/53b4a111-7d2d-437c-885e-5e61a0088590.jpg,Amusement,3.0,2.0,1.0,2024-12-29 14:07:05,Amusement,3,2,1
1018,16,/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/11e1f243-bb94-418a-ac0d-cea37fc3cc9f.jpg,Contentment,3.0,1.0,2.0,2024-12-29 14:07:09,Contentment,3,1,2
1019,16,/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/0e0f73ef-461f-4b36-8f8e-8077a1fcc1e6.jpg,Sad,-2.0,-1.0,2.0,2024-12-29 14:07:13,Sad,-2,-1,2
1020,16,/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/9c486bfd-c1fb-4d8e-9851-b1c7aa9d7660.jpg,Disgust,-2.0,1.0,-1.0,2024-12-29 14:07:18,Disgust,-2,1,-1
1218,15,/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/12453ac7-ac1c-4136-b7ef-03cbc6b97b58.jpg,Contentment,-1.0,1.0,2.0,2024-12-30 09:10:38,Contentment,2,1,2
1219,15,/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/009d2032-2c15-4a06-830c-57e6eece1fa8.jpg,Amusement,3.0,3.0,3.0,2024-12-30 09:11:20,Amusement,3,2,1
1220,15,/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/34b3fe4b-e316-4569-ab32-24a93a75a0ce.jpg,Anger,-2.0,3.0,1.0,2024-12-30 09:11:32,Anger,-2,3,1
1221,15,/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/93ca5e37-2458-4787-b0fb-3e733e15591d.jpg,Fear,-4.0,3.0,0.0,2024-12-30 09:11:47,Fear,-3,3,-2
1223,15,/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/28e47000-1de4-4f8f-bfbd-d9eacb8e3f5e.jpg,Disgust,-3.0,3.0,2.0,2024-12-30 09:12:15,Disgust,-3,3,1
1224,15,/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/42416310-6ba1-42ae-8465-018ba40dd3cf.jpg,Awe,3.0,2.0,1.0,2024-12-30 09:17:53,Awe,3,2,1
1225,15,/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/750a9ac0-29eb-4bf7-ba20-8ae7fbdf61d7.jpg,Fear,0.0,3.0,2.0,2024-12-30 09:18:10,Fear,-2,3,-1
1226,15,/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/c5dd193d-6355-499d-afbe-437467492eaa.jpg,Fear,-2.0,2.0,1.0,2024-12-30 09:20:42,Fear,-2,2,-1
1227,15,/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/2eef2f86-3d3f-4a79-bf3a-c9363ed823ec.jpg,Anger,1.0,1.0,2.0,2024-12-30 09:20:57,Anger,-2,3,2
1228,15,/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/0204e90a-9dc4-4766-9cfd-fe2f6636f40f.jpg,Awe,3.0,3.0,2.0,2024-12-30 09:21:03,Awe,3,3,2
1229,15,/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/4f86e82c-d7a0-4a1e-af84-278edf4bc5d0.jpg,Sad,-2.0,0.0,0.0,2024-12-30 09:21:35,Sad,-2,1,-1
1230,15,/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/e47e3b51-b45a-4bb2-bb72-bd65ff73011b.jpg,Fear,-1.0,0.0,1.0,2024-12-30 09:21:55,Fear,-2,4,-1
1231,15,/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/a998ec1b-8bc0-46e8-a1a2-c3af186bb958.jpg,Contentment,3.0,1.0,2.0,2024-12-30 09:22:02,Contentment,3,1,2
1232,15,/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/b794d758-cd9b-4780-b136-c48cf5e350de.jpg,Sad,-4.0,3.0,-1.0,2024-12-30 09:22:14,Sad,-2,1,-1
1233,15,/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/a6fb6e77-5ff1-499f-a6c3-a23d98d40ca9.jpg,Sad,-1.0,1.0,3.0,2024-12-30 09:24:12,Sad,-2,1,-1
1234,15,/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/8accba02-cca0-4e23-9555-5ce79e68bd82.jpg,Awe,0.0,0.0,1.0,2024-12-30 09:24:20,Awe,2,3,1
1235,15,/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/0b4a4119-ddbf-4f5a-bb3e-eb81cb269edd.jpg,Fear,-3.0,3.0,1.0,2024-12-30 09:24:29,Fear,-3,3,1
1236,15,/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/1c45add1-7666-40a0-8603-15be24fbc9f7.jpg,Contentment,3.0,2.0,1.0,2024-12-30 09:25:09,Contentment,3,2,1
1237,15,/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/f531abc7-3b51-4d2f-9e0d-29b03c3de0f7.jpg,Awe,3.0,2.0,1.0,2024-12-30 09:25:37,Awe,3,2,1
1238,15,/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/46a469f2-83ed-410e-ad46-febd2119b32d.jpg,Disgust,2.0,1.0,2.0,2024-12-30 09:25:48,Disgust,-2,3,-1
1239,15,/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/223edd45-e740-4490-8c99-3804bf2cfbdf.jpg,Amusement,0.0,0.0,2.0,2024-12-30 09:25:57,Amusement,4,3,2
