img_name,emotion_categorical,count,percentage
/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/1a440797-f7a9-4736-84e8-4035fac831cf.jpg,Fear,9,1.0
/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/1a4a34f9-82f4-4f5d-998f-19d2b36f59a7.png,Amusement,1,0.1111111111111111
/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/1a4a34f9-82f4-4f5d-998f-19d2b36f59a7.png,Awe,1,0.1111111111111111
/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/1a4a34f9-82f4-4f5d-998f-19d2b36f59a7.png,Contentment,1,0.1111111111111111
/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/1a4a34f9-82f4-4f5d-998f-19d2b36f59a7.png,Excitement,6,0.6666666666666666
/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/1a684059-5f99-44d2-a574-e8dc553c8b4f.jpg,Fear,9,1.0
/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/1aabf036-8fcf-4902-8781-5164232d925a.jpg,Anger,7,0.7777777777777778
/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/1aabf036-8fcf-4902-8781-5164232d925a.jpg,Awe,1,0.1111111111111111
/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/1aabf036-8fcf-4902-8781-5164232d925a.jpg,Contentment,1,0.1111111111111111
/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/1b0fb02c-5cec-4cfc-917c-b3cfd9a1708f.jpg,Anger,8,0.8888888888888888
/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/1b0fb02c-5cec-4cfc-917c-b3cfd9a1708f.jpg,Fear,1,0.1111111111111111
/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/1b163454-9221-4467-b014-1e026ddb89c1.jpg,Anger,9,1.0
/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/1b950388-698a-4bf7-96c7-986522be2f17.jpg,Amusement,5,0.5555555555555556
/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/1b950388-698a-4bf7-96c7-986522be2f17.jpg,Fear,4,0.4444444444444444
/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/1c444bac-815e-4015-a99b-e2fbb51e286b.jpg,Amusement,5,0.5555555555555556
/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/1c444bac-815e-4015-a99b-e2fbb51e286b.jpg,Disgust,3,0.3333333333333333
/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/1c444bac-815e-4015-a99b-e2fbb51e286b.jpg,Fear,1,0.1111111111111111
/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/1c45add1-7666-40a0-8603-15be24fbc9f7.jpg,Contentment,9,1.0
/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/1caea180-7924-43e5-848d-3d0fb1aff1f4.png,Disgust,7,0.7777777777777778
/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/1caea180-7924-43e5-848d-3d0fb1aff1f4.png,Fear,2,0.2222222222222222
/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/1cdd5982-0794-477c-b5b9-53475674681c.jpg,Sad,9,1.0
/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/1de015df-18ed-4c20-a027-03d62181df39.jpg,Contentment,9,1.0
/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/1e814d14-4415-410b-a881-460546a29a4d.jpg,Sad,9,1.0
/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/1ed010f8-cc75-4bef-9c20-d9f6b9a645f9.jpeg,Amusement,1,0.1111111111111111
/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/1ed010f8-cc75-4bef-9c20-d9f6b9a645f9.jpeg,Awe,2,0.2222222222222222
/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/1ed010f8-cc75-4bef-9c20-d9f6b9a645f9.jpeg,Contentment,1,0.1111111111111111
/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/1ed010f8-cc75-4bef-9c20-d9f6b9a645f9.jpeg,Disgust,5,0.5555555555555556
/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/1f8a1eaf-7f41-4bf1-b4b9-02dd63e9b466.jpg,Anger,2,0.2222222222222222
/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/1f8a1eaf-7f41-4bf1-b4b9-02dd63e9b466.jpg,Awe,3,0.3333333333333333
/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/1f8a1eaf-7f41-4bf1-b4b9-02dd63e9b466.jpg,Fear,4,0.4444444444444444
/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/206db623-35e6-48ba-aa9f-e69eca22c3a1.jpg,Anger,6,0.6666666666666666
/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/206db623-35e6-48ba-aa9f-e69eca22c3a1.jpg,Sad,3,0.3333333333333333
/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/21067bf6-e695-47fa-b61d-3bdd8d411f7a.jpeg,Awe,7,0.7777777777777778
/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/21067bf6-e695-47fa-b61d-3bdd8d411f7a.jpeg,Contentment,1,0.1111111111111111
/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/21067bf6-e695-47fa-b61d-3bdd8d411f7a.jpeg,Sad,1,0.1111111111111111
/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/21bf2393-4b85-4b6c-bb55-7cf44c33dd6d.png,Disgust,6,0.6666666666666666
/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/21bf2393-4b85-4b6c-bb55-7cf44c33dd6d.png,Fear,2,0.2222222222222222
/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/21bf2393-4b85-4b6c-bb55-7cf44c33dd6d.png,Sad,1,0.1111111111111111
/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/220775c6-45a4-437b-bb20-8e0bbc7e9d33.jpg,Amusement,1,0.1111111111111111
/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/220775c6-45a4-437b-bb20-8e0bbc7e9d33.jpg,Contentment,8,0.8888888888888888
/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/223edd45-e740-4490-8c99-3804bf2cfbdf.jpg,Amusement,4,0.4444444444444444
/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/223edd45-e740-4490-8c99-3804bf2cfbdf.jpg,Awe,3,0.3333333333333333
/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/223edd45-e740-4490-8c99-3804bf2cfbdf.jpg,Sad,2,0.2222222222222222
/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/227396ed-76d0-4201-ae9c-3bfc5ac28459.png,Anger,7,0.7777777777777778
/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/227396ed-76d0-4201-ae9c-3bfc5ac28459.png,Fear,2,0.2222222222222222
/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/235f88dd-6951-4c01-ba0e-46beece1070a.jpeg,Amusement,6,0.6666666666666666
/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/235f88dd-6951-4c01-ba0e-46beece1070a.jpeg,Awe,1,0.1111111111111111
/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/235f88dd-6951-4c01-ba0e-46beece1070a.jpeg,Contentment,1,0.1111111111111111
/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/235f88dd-6951-4c01-ba0e-46beece1070a.jpeg,Sad,1,0.1111111111111111
/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/237cc490-a6b1-409b-9b2d-2f6f8daf2369.png,Anger,6,0.6666666666666666
/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/237cc490-a6b1-409b-9b2d-2f6f8daf2369.png,Disgust,1,0.1111111111111111
/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/237cc490-a6b1-409b-9b2d-2f6f8daf2369.png,Fear,1,0.1111111111111111
/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/237cc490-a6b1-409b-9b2d-2f6f8daf2369.png,Sad,1,0.1111111111111111
/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/247678e9-7134-425d-bf13-ab7784b8269d.jpg,Awe,6,0.6666666666666666
/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/247678e9-7134-425d-bf13-ab7784b8269d.jpg,Contentment,3,0.3333333333333333
/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/25aca84d-7ebe-4369-be7e-4a83893d42b1.jpg,Contentment,1,0.1111111111111111
/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/25aca84d-7ebe-4369-be7e-4a83893d42b1.jpg,Disgust,8,0.8888888888888888
/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/260075c5-b2ee-42e1-8330-3c48fe156686.jpg,Sad,9,1.0
/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/27996a71-3e97-47ad-98f9-ac7599291e04.jpeg,Anger,7,0.7777777777777778
/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/27996a71-3e97-47ad-98f9-ac7599291e04.jpeg,Awe,2,0.2222222222222222
/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/282759a4-72b8-46bc-9fe3-c2dc4416f022.jpeg,Sad,9,1.0
/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/28be79e2-a48b-4cc9-9b16-b57ce9a80b73.jpg,Awe,1,0.1111111111111111
/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/28be79e2-a48b-4cc9-9b16-b57ce9a80b73.jpg,Contentment,5,0.5555555555555556
/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/28be79e2-a48b-4cc9-9b16-b57ce9a80b73.jpg,Disgust,1,0.1111111111111111
/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/28be79e2-a48b-4cc9-9b16-b57ce9a80b73.jpg,Fear,1,0.1111111111111111
/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/28be79e2-a48b-4cc9-9b16-b57ce9a80b73.jpg,Sad,1,0.1111111111111111
/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/28e47000-1de4-4f8f-bfbd-d9eacb8e3f5e.jpg,Disgust,8,0.8888888888888888
/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/28e47000-1de4-4f8f-bfbd-d9eacb8e3f5e.jpg,Fear,1,0.1111111111111111
/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/28f40e42-68e0-4551-871c-71299bc754de.jpg,Anger,7,0.7777777777777778
/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/28f40e42-68e0-4551-871c-71299bc754de.jpg,Awe,1,0.1111111111111111
/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/28f40e42-68e0-4551-871c-71299bc754de.jpg,Sad,1,0.1111111111111111
/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/294df22f-150b-4896-8fca-aef279eaae6b.jpeg,Disgust,8,0.8888888888888888
/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/294df22f-150b-4896-8fca-aef279eaae6b.jpeg,Sad,1,0.1111111111111111
/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/2a0f25e4-677e-43de-aee6-86fa73821fa0.jpeg,Amusement,2,0.2
/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/2a0f25e4-677e-43de-aee6-86fa73821fa0.jpeg,Contentment,8,0.8
/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/2afa4c03-ce52-4f83-a18d-80aaa86df8ef.jpg,Awe,2,0.2222222222222222
/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/2afa4c03-ce52-4f83-a18d-80aaa86df8ef.jpg,Excitement,6,0.6666666666666666
/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/2afa4c03-ce52-4f83-a18d-80aaa86df8ef.jpg,Sad,1,0.1111111111111111
/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/2b0201cc-2fc4-4834-85b6-0310dc3f84c7.jpg,Amusement,2,0.2222222222222222
/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/2b0201cc-2fc4-4834-85b6-0310dc3f84c7.jpg,Contentment,7,0.7777777777777778
/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/2b05b2b0-6bd9-40c7-adce-c6a49dd29ee9.jpg,Awe,1,0.1111111111111111
/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/2b05b2b0-6bd9-40c7-adce-c6a49dd29ee9.jpg,Disgust,8,0.8888888888888888
/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/2b2b379d-bebd-44ac-8e82-36ca4d8af8b5.jpeg,Amusement,2,0.2222222222222222
/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/2b2b379d-bebd-44ac-8e82-36ca4d8af8b5.jpeg,Contentment,1,0.1111111111111111
/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/2b2b379d-bebd-44ac-8e82-36ca4d8af8b5.jpeg,Excitement,6,0.6666666666666666
/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/2b969ef9-c211-4207-8464-508a26d3e028.jpeg,Anger,5,0.5555555555555556
/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/2b969ef9-c211-4207-8464-508a26d3e028.jpeg,Awe,1,0.1111111111111111
/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/2b969ef9-c211-4207-8464-508a26d3e028.jpeg,Sad,3,0.3333333333333333
/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/2ba73e2e-f75a-4083-82e7-875898663f07.jpeg,Anger,7,0.7
/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/2ba73e2e-f75a-4083-82e7-875898663f07.jpeg,Awe,1,0.1
/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/2ba73e2e-f75a-4083-82e7-875898663f07.jpeg,Disgust,1,0.1
/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/2ba73e2e-f75a-4083-82e7-875898663f07.jpeg,Fear,1,0.1
/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/2d402f81-0005-44c1-87e0-9e5127d95afc.jpg,Amusement,6,0.6666666666666666
/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/2d402f81-0005-44c1-87e0-9e5127d95afc.jpg,Awe,2,0.2222222222222222
/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/2d402f81-0005-44c1-87e0-9e5127d95afc.jpg,Contentment,1,0.1111111111111111
/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/2d896d2a-80bc-4c6d-9ae6-6efc8ba2f0ed.jpg,Amusement,1,0.1111111111111111
/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/2d896d2a-80bc-4c6d-9ae6-6efc8ba2f0ed.jpg,Awe,7,0.7777777777777778
/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/2d896d2a-80bc-4c6d-9ae6-6efc8ba2f0ed.jpg,Excitement,1,0.1111111111111111
/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/2da8b233-d272-4081-84e0-343800dfb143.jpg,Disgust,8,0.8888888888888888
/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/2da8b233-d272-4081-84e0-343800dfb143.jpg,Sad,1,0.1111111111111111
/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/2e23dab3-1615-4c7b-a430-b07dc78313a7.jpg,Disgust,9,1.0
/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/2ebee7c4-56c7-4364-8aa4-85a9c1c85801.jpg,Disgust,3,0.3333333333333333
/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/2ebee7c4-56c7-4364-8aa4-85a9c1c85801.jpg,Sad,6,0.6666666666666666
/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/2ec0edb0-0d74-401b-bbcd-f0b23b3fcc45.jpeg,Amusement,1,0.1111111111111111
/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/2ec0edb0-0d74-401b-bbcd-f0b23b3fcc45.jpeg,Awe,1,0.1111111111111111
/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/2ec0edb0-0d74-401b-bbcd-f0b23b3fcc45.jpeg,Contentment,2,0.2222222222222222
/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/2ec0edb0-0d74-401b-bbcd-f0b23b3fcc45.jpeg,Sad,5,0.5555555555555556
/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/2eef2f86-3d3f-4a79-bf3a-c9363ed823ec.jpg,Anger,8,0.8888888888888888
/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/2eef2f86-3d3f-4a79-bf3a-c9363ed823ec.jpg,Awe,1,0.1111111111111111
/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/2fce443c-0148-4e07-9634-d63d1b4371f7.jpeg,Disgust,9,1.0
/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/2fe73645-014c-4c84-ab51-53385c9998e7.jpeg,Awe,2,0.2222222222222222
/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/2fe73645-014c-4c84-ab51-53385c9998e7.jpeg,Contentment,4,0.4444444444444444
/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/2fe73645-014c-4c84-ab51-53385c9998e7.jpeg,Sad,3,0.3333333333333333
/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/2ff12ab2-f9a1-455a-a92c-037a3ce0d243.jpeg,Amusement,9,1.0
/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/2ffba1a7-fe32-48f9-9c39-6f404c34d92c.jpeg,Awe,1,0.1
/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/2ffba1a7-fe32-48f9-9c39-6f404c34d92c.jpeg,Fear,9,0.9
/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/3001829c-0db1-4e5d-b1f6-e7bfee8b297b.jpeg,Anger,1,0.1111111111111111
/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/3001829c-0db1-4e5d-b1f6-e7bfee8b297b.jpeg,Disgust,5,0.5555555555555556
/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/3001829c-0db1-4e5d-b1f6-e7bfee8b297b.jpeg,Fear,2,0.2222222222222222
/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/3001829c-0db1-4e5d-b1f6-e7bfee8b297b.jpeg,Sad,1,0.1111111111111111
/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/3008cd5a-e59e-48e1-bee0-629c5d1da0c2.jpg,Awe,3,0.3333333333333333
/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/3008cd5a-e59e-48e1-bee0-629c5d1da0c2.jpg,Contentment,5,0.5555555555555556
/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/3008cd5a-e59e-48e1-bee0-629c5d1da0c2.jpg,Sad,1,0.1111111111111111
/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/30174e82-235d-48e0-a8e5-0e2e1e15589f.jpeg,Awe,1,0.1111111111111111
/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/30174e82-235d-48e0-a8e5-0e2e1e15589f.jpeg,Fear,7,0.7777777777777778
/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/30174e82-235d-48e0-a8e5-0e2e1e15589f.jpeg,Sad,1,0.1111111111111111
/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/304871b6-6dd1-459e-9ac1-7cf209d35ce9.jpg,Excitement,9,1.0
/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/309ac3c9-65f0-4145-b085-22eea005ec81.jpeg,Awe,9,1.0
/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/30b77b8f-dd5f-4735-a1f5-70ec4dd5318a.jpg,Amusement,1,0.1111111111111111
/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/30b77b8f-dd5f-4735-a1f5-70ec4dd5318a.jpg,Anger,1,0.1111111111111111
/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/30b77b8f-dd5f-4735-a1f5-70ec4dd5318a.jpg,Awe,2,0.2222222222222222
/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/30b77b8f-dd5f-4735-a1f5-70ec4dd5318a.jpg,Excitement,4,0.4444444444444444
/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/30b77b8f-dd5f-4735-a1f5-70ec4dd5318a.jpg,Sad,1,0.1111111111111111
/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/30ea70a7-7b20-4f31-aecc-436fd9183df7.jpg,Disgust,8,0.8888888888888888
/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/30ea70a7-7b20-4f31-aecc-436fd9183df7.jpg,Fear,1,0.1111111111111111
/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/311c6e76-3063-4b53-acdc-045f9e4be0c8.jpeg,Amusement,9,1.0
/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/32a5eab0-0967-4772-9bae-76cb59236b53.jpg,Disgust,8,0.8888888888888888
/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/32a5eab0-0967-4772-9bae-76cb59236b53.jpg,Fear,1,0.1111111111111111
/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/33a826e1-24c5-441f-abe2-bc389ecf499a.png,Amusement,5,0.5555555555555556
/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/33a826e1-24c5-441f-abe2-bc389ecf499a.png,Awe,1,0.1111111111111111
/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/33a826e1-24c5-441f-abe2-bc389ecf499a.png,Contentment,2,0.2222222222222222
/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/33a826e1-24c5-441f-abe2-bc389ecf499a.png,Sad,1,0.1111111111111111
/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/34b3fe4b-e316-4569-ab32-24a93a75a0ce.jpg,Anger,4,0.4444444444444444
/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/34b3fe4b-e316-4569-ab32-24a93a75a0ce.jpg,Disgust,1,0.1111111111111111
/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/34b3fe4b-e316-4569-ab32-24a93a75a0ce.jpg,Sad,4,0.4444444444444444
/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/35536dcc-0ed5-4c7b-91df-378b310c8879.jpg,Amusement,9,1.0
/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/36b8e0bf-e267-4967-924b-027ac83fc95e.jpeg,Awe,1,0.1111111111111111
/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/36b8e0bf-e267-4967-924b-027ac83fc95e.jpeg,Contentment,8,0.8888888888888888
/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/381b38ed-88e7-4c0a-aaff-328bf7aefb26.jpg,Awe,7,0.7777777777777778
/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/381b38ed-88e7-4c0a-aaff-328bf7aefb26.jpg,Disgust,2,0.2222222222222222
/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/387bd685-6bec-412d-a5de-5ffbdd27df99.jpg,Amusement,1,0.1111111111111111
/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/387bd685-6bec-412d-a5de-5ffbdd27df99.jpg,Anger,3,0.3333333333333333
/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/387bd685-6bec-412d-a5de-5ffbdd27df99.jpg,Disgust,2,0.2222222222222222
/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/387bd685-6bec-412d-a5de-5ffbdd27df99.jpg,Excitement,3,0.3333333333333333
/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/3a41510b-6e29-422a-912e-d63c6a630cfa.jpeg,Awe,7,0.7
/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/3a41510b-6e29-422a-912e-d63c6a630cfa.jpeg,Contentment,3,0.3
/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/3bcc20a9-6950-4d87-80cf-1f35e00289de.jpg,Amusement,8,0.8888888888888888
/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/3bcc20a9-6950-4d87-80cf-1f35e00289de.jpg,Contentment,1,0.1111111111111111
/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/3d9f71ed-2bba-4272-999e-f47fd3c11517.jpeg,Awe,5,0.5
/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/3d9f71ed-2bba-4272-999e-f47fd3c11517.jpeg,Disgust,5,0.5
/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/401d6d4c-c11c-417d-8e1f-860ba372ead7.jpeg,Amusement,2,0.2
/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/401d6d4c-c11c-417d-8e1f-860ba372ead7.jpeg,Awe,2,0.2
/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/401d6d4c-c11c-417d-8e1f-860ba372ead7.jpeg,Contentment,4,0.4
/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/401d6d4c-c11c-417d-8e1f-860ba372ead7.jpeg,Excitement,2,0.2
/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/40461698-ef9d-4141-a64f-980fa5d92932.png,Amusement,1,0.1
/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/40461698-ef9d-4141-a64f-980fa5d92932.png,Contentment,9,0.9
/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/4082e9c9-5c0f-4936-8c7a-2fbc48b63f1e.jpeg,Disgust,6,0.6666666666666666
/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/4082e9c9-5c0f-4936-8c7a-2fbc48b63f1e.jpeg,Fear,3,0.3333333333333333
/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/40f60516-eb78-4985-bb3f-077a7629b3c3.jpeg,Awe,8,0.8888888888888888
/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/40f60516-eb78-4985-bb3f-077a7629b3c3.jpeg,Sad,1,0.1111111111111111
/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/42416310-6ba1-42ae-8465-018ba40dd3cf.jpg,Awe,3,0.3333333333333333
/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/42416310-6ba1-42ae-8465-018ba40dd3cf.jpg,Disgust,3,0.3333333333333333
/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/42416310-6ba1-42ae-8465-018ba40dd3cf.jpg,Fear,2,0.2222222222222222
/home/pci/dong/emodb/dong/AIGC-image/MJ/sample_images_200/42416310-6ba1-42ae-8465-018ba40dd3cf.jpg,Sad,1,0.1111111111111111
